"Hugo_Symbol","Low","High","pval","or","ci.up","ci.low","adjPval"
"CLDN16",1,0,1,Inf,Inf,0.0256406640625,1
"CLDN17",1,2,1,0.495552015215545,9.70951372975253,0.00825964958858343,1
"CLDN18",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CLDN20",0,1,1,0,39.0005499686929,0,1
"CLDN22",0,1,1,0,39.0005499686929,0,1
"CLDN25",0,1,1,0,39.0005499686929,0,1
"CLDN6",1,0,1,Inf,Inf,0.0256406640625,1
"CLDN8",1,0,1,Inf,Inf,0.0256406640625,1
"CLDN9",0,1,1,0,39.0005499686929,0,1
"CLEC10A",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CLEC11A",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CLEC14A",0,1,1,0,39.0005499686929,0,1
"CLEC18B",1,0,1,Inf,Inf,0.0256406640625,1
"CLEC18C",1,0,1,Inf,Inf,0.0256406640625,1
"CLEC1A",1,0,1,Inf,Inf,0.0256406640625,1
"CLEC1B",0,1,1,0,39.0005499686929,0,1
"CLEC2B",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CLEC2D",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CLEC4D",0,1,1,0,39.0005499686929,0,1
"CLEC4E",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CLEC4F",2,2,1,1,14.12916169813,0.0707756073123824,1
"CLEC6A",0,1,1,0,39.0005499686929,0,1
"CLEC9A",0,1,1,0,39.0005499686929,0,1
"CLGN",2,2,1,1,14.12916169813,0.0707756073123824,1
"CLIC2",1,0,1,Inf,Inf,0.0256406640625,1
"CLIC3",0,1,1,0,39.0005499686929,0,1
"CLIC6",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CLINT1",1,0,1,Inf,Inf,0.0256406640625,1
"CLIP1",2,3,1,0.659455764230075,5.93187177034428,0.0536371736339224,1
"CLK1",0,1,1,0,39.0005499686929,0,1
"CLK2",0,1,1,0,39.0005499686929,0,1
"CLK4",1,2,1,0.495552015215545,9.70951372975253,0.00825964958858343,1
"CLMP",0,1,1,0,39.0005499686929,0,1
"CLN3",1,0,1,Inf,Inf,0.0256406640625,1
"CLN6",0,1,1,0,39.0005499686929,0,1
"CLN8",1,0,1,Inf,Inf,0.0256406640625,1
"CLNS1A",1,0,1,Inf,Inf,0.0256406640625,1
"CLPP",0,1,1,0,39.0005499686929,0,1
"CLPS",1,0,1,Inf,Inf,0.0256406640625,1
"CLPTM1",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CLPX",0,1,1,0,39.0005499686929,0,1
"CLRN1",0,1,1,0,39.0005499686929,0,1
"CLRN2",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CLSPN",3,3,1,1,7.71563650257461,0.129606935172012,1
"CLSTN1",2,1,1,2.01795163634849,121.070511439397,0.102991769498789,1
"CLU",0,1,1,0,39.0005499686929,0,1
"CLUAP1",1,0,1,Inf,Inf,0.0256406640625,1
"CLVS2",1,0,1,Inf,Inf,0.0256406640625,1
"CMBL",1,0,1,Inf,Inf,0.0256406640625,1
"CMPK1",0,1,1,0,39.0005499686929,0,1
"CMPK2",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CMSS1",1,0,1,Inf,Inf,0.0256406640625,1
"CMTM1",0,1,1,0,39.0005499686929,0,1
"CMTM3",0,1,1,0,39.0005499686929,0,1
"CMTR1",0,1,1,0,39.0005499686929,0,1
"CMTR2",3,3,1,1,7.71563650257461,0.129606935172012,1
"CNBD1",2,1,1,2.01795163634849,121.070511439397,0.102991769498789,1
"CNBD2",0,1,1,0,39.0005499686929,0,1
"CNDP2",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CNFN",1,0,1,Inf,Inf,0.0256406640625,1
"CNGA1",2,3,1,0.659455764230075,5.93187177034428,0.0536371736339224,1
"CNGA2",0,1,1,0,39.0005499686929,0,1
"CNGA3",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CNGA4",0,1,1,0,39.0005499686929,0,1
"CNGB1",1,2,1,0.495552015215545,9.70951372975253,0.00825964958858343,1
"CNGB3",2,3,1,0.659455764230075,5.93187177034428,0.0536371736339224,1
"CNIH2",0,1,1,0,39.0005499686929,0,1
"CNIH3",0,1,1,0,39.0005499686929,0,1
"CNKSR3",0,1,1,0,39.0005499686929,0,1
"CNN2",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CNNM1",3,2,1,1.51640193966235,18.6437862446868,0.168580852505846,1
"CNNM2",1,2,1,0.495552015215545,9.70951372975253,0.00825964958858343,1
"CNNM3",1,0,1,Inf,Inf,0.0256406640625,1
"CNOT10",0,1,1,0,39.0005499686929,0,1
"CNOT2",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CNOT6L",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CNOT7",1,2,1,0.495552015215545,9.70951372975253,0.00825964958858343,1
"CNOT8",0,1,1,0,39.0005499686929,0,1
"CNOT9",0,1,1,0,39.0005499686929,0,1
"CNP",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CNPPD1",1,0,1,Inf,Inf,0.0256406640625,1
"CNPY1",0,1,1,0,39.0005499686929,0,1
"CNPY3",0,1,1,0,39.0005499686929,0,1
"CNR2",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CNRIP1",1,0,1,Inf,Inf,0.0256406640625,1
"CNST",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CNTF",0,1,1,0,39.0005499686929,0,1
"CNTFR",1,0,1,Inf,Inf,0.0256406640625,1
"CNTN1",5,4,1,1.26563219665534,6.65013202713142,0.260619926768234,1
"CNTN3",3,3,1,1,7.71563650257461,0.129606935172012,1
"CNTN4",3,4,1,0.741189504014806,4.54946259163195,0.104876231275792,1
"CNTNAP2",4,4,1,1,5.58821988494088,0.178947861857547,1
"CNTNAP3",2,3,1,0.659455764230075,5.93187177034428,0.0536371736339224,1
"CNTNAP4",4,5,1,0.790118963979169,3.83700514538662,0.150372954389502,1
"COA5",0,1,1,0,39.0005499686929,0,1
"COA6",1,1,1,1,79.4830787767348,0.0125812942250132,1
"COA8",1,0,1,Inf,Inf,0.0256406640625,1
"COBL",4,4,1,1,5.58821988494088,0.178947861857547,1
"COCH",0,1,1,0,39.0005499686929,0,1
"COG1",2,1,1,2.01795163634849,121.070511439397,0.102991769498789,1
"COG2",0,1,1,0,39.0005499686929,0,1
"COG3",0,1,1,0,39.0005499686929,0,1
"COG4",2,2,1,1,14.12916169813,0.0707756073123824,1
"COG5",1,1,1,1,79.4830787767348,0.0125812942250132,1
"COIL",0,1,1,0,39.0005499686929,0,1
"COL10A1",0,1,1,0,39.0005499686929,0,1
"COL12A1",7,8,1,0.863159905502695,2.89350783455051,0.251270270422674,1
"COL13A1",1,1,1,1,79.4830787767348,0.0125812942250132,1
"COL17A1",3,2,1,1.51640193966235,18.6437862446868,0.168580852505846,1
"COL18A1",4,4,1,1,5.58821988494088,0.178947861857547,1
"COL1A1",4,5,1,0.790118963979169,3.83700514538662,0.150372954389502,1
"COL1A2",4,5,1,0.790118963979169,3.83700514538662,0.150372954389502,1
"COL20A1",3,3,1,1,7.71563650257461,0.129606935172012,1
"COL23A1",2,2,1,1,14.12916169813,0.0707756073123824,1
"COL24A1",1,2,1,0.495552015215545,9.70951372975253,0.00825964958858343,1
"COL27A1",8,8,1,1,3.25204637762196,0.307498689711567,1
"COL28A1",2,2,1,1,14.12916169813,0.0707756073123824,1
"COL4A2",3,4,1,0.741189504014806,4.54946259163195,0.104876231275792,1
"COL4A3",3,2,1,1.51640193966235,18.6437862446868,0.168580852505846,1
"COL4A4",3,2,1,1.51640193966235,18.6437862446868,0.168580852505846,1
"COL4A5",4,4,1,1,5.58821988494088,0.178947861857547,1
"COL6A3",5,6,1,0.822658719267125,3.40127805654928,0.189333165598131,1
"COL7A1",8,7,1,1.1585338865081,3.97977842073339,0.345601276091013,1
"COL9A2",2,3,1,0.659455764230075,5.93187177034428,0.0536371736339224,1
"COL9A3",2,2,1,1,14.12916169813,0.0707756073123824,1
"COLEC10",1,0,1,Inf,Inf,0.0256406640625,1
"COMMD4",0,1,1,0,39.0005499686929,0,1
"COMMD5",0,1,1,0,39.0005499686929,0,1
"COMP",1,0,1,Inf,Inf,0.0256406640625,1
"COPB1",0,1,1,0,39.0005499686929,0,1
"COPB2",1,1,1,1,79.4830787767348,0.0125812942250132,1
"COPE",0,1,1,0,39.0005499686929,0,1
"COPG1",1,0,1,Inf,Inf,0.0256406640625,1
"COPS2",1,1,1,1,79.4830787767348,0.0125812942250132,1
"COPS3",0,1,1,0,39.0005499686929,0,1
"COPS4",0,1,1,0,39.0005499686929,0,1
"COPS5",1,2,1,0.495552015215545,9.70951372975253,0.00825964958858343,1
"COPS6",2,1,1,2.01795163634849,121.070511439397,0.102991769498789,1
"COQ2",1,1,1,1,79.4830787767348,0.0125812942250132,1
"COQ3",1,1,1,1,79.4830787767348,0.0125812942250132,1
"COQ4",1,0,1,Inf,Inf,0.0256406640625,1
"COQ5",0,1,1,0,39.0005499686929,0,1
"COQ9",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CORIN",2,2,1,1,14.12916169813,0.0707756073123824,1
"CORO1A",1,2,1,0.495552015215545,9.70951372975253,0.00825964958858343,1
"CORO1C",1,1,1,1,79.4830787767348,0.0125812942250132,1
"CORO2B",1,2,1,0.495552015215545,9.70951372975253,0.00825964958858343,1
"CORO6",1,1,1,1,79.4830787767348,0.0125812942250132,1
