"Hugo_Symbol","Low","High","pval","or","ci.up","ci.low","adjPval"
"THAP9",0,1,1,0,40.8877320435677,0,1
"THOC2",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"THOC3",0,1,1,0,40.8877320435677,0,1
"THRB",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"THSD7A",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"THYN1",0,1,1,0,40.8877320435677,0,1
"TIAM2",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"TIGD2",0,1,1,0,40.8877320435677,0,1
"TIGD3",0,1,1,0,40.8877320435677,0,1
"TINAGL1",0,1,1,0,40.8877320435677,0,1
"TK1",0,1,1,0,40.8877320435677,0,1
"TKFC",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TKT",0,1,1,0,40.8877320435677,0,1
"TLE1",0,1,1,0,40.8877320435677,0,1
"TLE2",0,1,1,0,40.8877320435677,0,1
"TLE6",0,1,1,0,40.8877320435677,0,1
"TLR1",0,1,1,0,40.8877320435677,0,1
"TLR3",0,1,1,0,40.8877320435677,0,1
"TLR5",0,1,1,0,40.8877320435677,0,1
"TLR6",0,1,1,0,40.8877320435677,0,1
"TLR7",0,1,1,0,40.8877320435677,0,1
"TLR9",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TLX2",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TM4SF5",0,1,1,0,40.8877320435677,0,1
"TM6SF1",0,1,1,0,40.8877320435677,0,1
"TM7SF3",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TM9SF4",0,1,1,0,40.8877320435677,0,1
"TMBIM4",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TMC2",0,1,1,0,40.8877320435677,0,1
"TMC3",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TMC5",0,1,1,0,40.8877320435677,0,1
"TMCC2",0,1,1,0,40.8877320435677,0,1
"TMCC3",0,1,1,0,40.8877320435677,0,1
"TMCO4",0,1,1,0,40.8877320435677,0,1
"TMCO6",0,1,1,0,40.8877320435677,0,1
"TMEM100",0,1,1,0,40.8877320435677,0,1
"TMEM106C",0,1,1,0,40.8877320435677,0,1
"TMEM132E",0,1,1,0,40.8877320435677,0,1
"TMEM139",0,1,1,0,40.8877320435677,0,1
"TMEM140",0,1,1,0,40.8877320435677,0,1
"TMEM151A",0,1,1,0,40.8877320435677,0,1
"TMEM154",0,1,1,0,40.8877320435677,0,1
"TMEM156",0,1,1,0,40.8877320435677,0,1
"TMEM159",0,1,1,0,40.8877320435677,0,1
"TMEM161B",0,1,1,0,40.8877320435677,0,1
"TMEM184B",0,1,1,0,40.8877320435677,0,1
"TMEM223",0,1,1,0,40.8877320435677,0,1
"TMEM254",0,1,1,0,40.8877320435677,0,1
"TMEM256",0,1,1,0,40.8877320435677,0,1
