"Pesticide1","Pesticide2","SES_Variable","SES_P_value","Significant"
"XNICOSULFURON","XFLUMIOXAZIN","Poverty_150",0.970180105347129,FALSE
"XNICOSULFURON","XFLUMIOXAZIN","Unemployed",0.0739321844259252,FALSE
"XNICOSULFURON","XFLUMIOXAZIN","Working_class",0.965244226972566,FALSE
"XNICOSULFURON","XGLYPHOSATE","Education.index",0.0860208320484868,FALSE
"XNICOSULFURON","XGLYPHOSATE","Income",0.665900313296624,FALSE
"XNICOSULFURON","XGLYPHOSATE","home_value",0.776873243247513,FALSE
"XNICOSULFURON","XGLYPHOSATE","rent",0.78123707130069,FALSE
"XNICOSULFURON","XGLYPHOSATE","Poverty_150",0.887773943368303,FALSE
"XNICOSULFURON","XGLYPHOSATE","Unemployed",0.0727701342997446,FALSE
"XNICOSULFURON","XGLYPHOSATE","Working_class",0.622001667567746,FALSE
"XNICOSULFURON","XIMIDACLOPRID","Education.index",0.301759617074864,FALSE
"XNICOSULFURON","XIMIDACLOPRID","Income",0.951414512145388,FALSE
"XNICOSULFURON","XIMIDACLOPRID","home_value",0.880774625964203,FALSE
"XNICOSULFURON","XIMIDACLOPRID","rent",0.58612994430724,FALSE
"XNICOSULFURON","XIMIDACLOPRID","Poverty_150",0.671974556645197,FALSE
"XNICOSULFURON","XIMIDACLOPRID","Unemployed",0.0463263422170809,TRUE
"XNICOSULFURON","XIMIDACLOPRID","Working_class",0.788116637774024,FALSE
"XNICOSULFURON","XPICLORAM","Education.index",0.100926436472554,FALSE
"XNICOSULFURON","XPICLORAM","Income",0.60793266445995,FALSE
"XNICOSULFURON","XPICLORAM","home_value",0.626724420423622,FALSE
"XNICOSULFURON","XPICLORAM","rent",0.198673452349634,FALSE
"XNICOSULFURON","XPICLORAM","Poverty_150",0.483113783158193,FALSE
"XNICOSULFURON","XPICLORAM","Unemployed",0.0846879108178292,FALSE
"XNICOSULFURON","XPICLORAM","Working_class",0.734204379272114,FALSE
"XNICOSULFURON","XPROPARGITE","Education.index",0.076770856804278,FALSE
"XNICOSULFURON","XPROPARGITE","Income",0.786946443827313,FALSE
"XNICOSULFURON","XPROPARGITE","home_value",0.809011462434056,FALSE
"XNICOSULFURON","XPROPARGITE","rent",0.404444955187751,FALSE
"XNICOSULFURON","XPROPARGITE","Poverty_150",0.295475758349592,FALSE
"XNICOSULFURON","XPROPARGITE","Unemployed",0.210403287963899,FALSE
"XNICOSULFURON","XPROPARGITE","Working_class",0.660737830592838,FALSE
"XNICOSULFURON","XSIMAZINE","Education.index",0.0881248237350644,FALSE
"XNICOSULFURON","XSIMAZINE","Income",0.65409762462692,FALSE
"XNICOSULFURON","XSIMAZINE","home_value",0.88535385482052,FALSE
"XNICOSULFURON","XSIMAZINE","rent",0.777818488935035,FALSE
"XNICOSULFURON","XSIMAZINE","Poverty_150",0.831068187519822,FALSE
"XNICOSULFURON","XSIMAZINE","Unemployed",0.0768003073377527,FALSE
"XNICOSULFURON","XSIMAZINE","Working_class",0.803580532122045,FALSE
"XNICOSULFURON","XTEBUPIRIMPHOS","Education.index",0.160740717280458,FALSE
"XNICOSULFURON","XTEBUPIRIMPHOS","Income",0.475702888687377,FALSE
"XNICOSULFURON","XTEBUPIRIMPHOS","home_value",0.265087052467865,FALSE
"XNICOSULFURON","XTEBUPIRIMPHOS","rent",0.107729522830822,FALSE
"XNICOSULFURON","XTEBUPIRIMPHOS","Poverty_150",0.332595523017403,FALSE
"XNICOSULFURON","XTEBUPIRIMPHOS","Unemployed",0.0189538323916638,TRUE
"XNICOSULFURON","XTEBUPIRIMPHOS","Working_class",0.675858628667595,FALSE
"XPICLORAM","XACETOCHLOR","Education.index",0.0776780037629393,FALSE
"XPICLORAM","XACETOCHLOR","Income",0.515896020596077,FALSE
"XPICLORAM","XACETOCHLOR","home_value",0.458920628214447,FALSE
"XPICLORAM","XACETOCHLOR","rent",0.136534657101606,FALSE
"XPICLORAM","XACETOCHLOR","Poverty_150",0.736442172059744,FALSE
"XPICLORAM","XACETOCHLOR","Unemployed",0.192446375804511,FALSE
"XPICLORAM","XACETOCHLOR","Working_class",0.342167286487554,FALSE
"XPICLORAM","XATRAZINE","Education.index",0.0193053169545192,TRUE
"XPICLORAM","XATRAZINE","Income",0.355067182195351,FALSE
"XPICLORAM","XATRAZINE","home_value",0.62468761292033,FALSE
"XPICLORAM","XATRAZINE","rent",0.119243700966057,FALSE
"XPICLORAM","XATRAZINE","Poverty_150",0.557780895872487,FALSE
"XPICLORAM","XATRAZINE","Unemployed",0.288514790681474,FALSE
"XPICLORAM","XATRAZINE","Working_class",0.434148292315477,FALSE
"XPICLORAM","XDIAZINON","Education.index",0.0049431189039833,TRUE
"XPICLORAM","XDIAZINON","Income",0.271918622862988,FALSE
"XPICLORAM","XDIAZINON","home_value",0.112476403724614,FALSE
"XPICLORAM","XDIAZINON","rent",0.0168867312150048,TRUE
"XPICLORAM","XDIAZINON","Poverty_150",0.944265678174607,FALSE
"XPICLORAM","XDIAZINON","Unemployed",0.788622885601508,FALSE
"XPICLORAM","XDIAZINON","Working_class",0.298780425067182,FALSE
"XPICLORAM","XESFENVALERATE","Education.index",0.00941093309472385,TRUE
"XPICLORAM","XESFENVALERATE","Income",0.129325212115521,FALSE
"XPICLORAM","XESFENVALERATE","home_value",0.206628465840873,FALSE
"XPICLORAM","XESFENVALERATE","rent",0.0208886113974707,TRUE
"XPICLORAM","XESFENVALERATE","Poverty_150",0.751332686924131,FALSE
"XPICLORAM","XESFENVALERATE","Unemployed",0.669172733073437,FALSE
"XPICLORAM","XESFENVALERATE","Working_class",0.253378382080608,FALSE
"XPICLORAM","XFENBUCONAZOLE","Education.index",0.0235863436615744,TRUE
"XPICLORAM","XFENBUCONAZOLE","Income",0.168987563136822,FALSE
"XPICLORAM","XFENBUCONAZOLE","home_value",0.0265042372943853,TRUE
"XPICLORAM","XFENBUCONAZOLE","rent",0.121267171105011,FALSE
"XPICLORAM","XFENBUCONAZOLE","Poverty_150",0.139937723972802,FALSE
"XPICLORAM","XFENBUCONAZOLE","Unemployed",0.617444800772341,FALSE
"XPICLORAM","XFENBUCONAZOLE","Working_class",0.129024770286709,FALSE
"XPICLORAM","XFLUMIOXAZIN","Education.index",0.280855262773908,FALSE
"XPICLORAM","XFLUMIOXAZIN","Income",0.391695959692606,FALSE
"XPICLORAM","XFLUMIOXAZIN","home_value",0.867453302900889,FALSE
"XPICLORAM","XFLUMIOXAZIN","rent",0.562755005063445,FALSE
"XPICLORAM","XFLUMIOXAZIN","Poverty_150",0.139364083261534,FALSE
"XPICLORAM","XFLUMIOXAZIN","Unemployed",0.058834390326116,FALSE
"XPICLORAM","XFLUMIOXAZIN","Working_class",0.700399812272424,FALSE
"XPICLORAM","XGLYPHOSATE","Education.index",0.00706215542132027,TRUE
"XPICLORAM","XGLYPHOSATE","Income",0.221035457718458,FALSE
"XPICLORAM","XGLYPHOSATE","home_value",0.568545549420428,FALSE
"XPICLORAM","XGLYPHOSATE","rent",0.141992375765257,FALSE
"XPICLORAM","XGLYPHOSATE","Poverty_150",0.348850578487967,FALSE
"XPICLORAM","XGLYPHOSATE","Unemployed",0.105210652518112,FALSE
"XPICLORAM","XGLYPHOSATE","Working_class",0.495244512325795,FALSE
"XPICLORAM","XIMIDACLOPRID","Education.index",0.0269133693601314,TRUE
"XPICLORAM","XIMIDACLOPRID","Income",0.174179345050524,FALSE
"XPICLORAM","XIMIDACLOPRID","home_value",0.213004149330712,FALSE
"XPICLORAM","XIMIDACLOPRID","rent",0.0260725772133596,TRUE
"XPICLORAM","XIMIDACLOPRID","Poverty_150",0.741673559012739,FALSE
"XPICLORAM","XIMIDACLOPRID","Unemployed",0.687216739064268,FALSE
"XPICLORAM","XIMIDACLOPRID","Working_class",0.273790215323293,FALSE
"XPICLORAM","XNICOSULFURON","Education.index",0.0272672506368597,TRUE
"XPICLORAM","XNICOSULFURON","Income",0.290323184632802,FALSE
"XPICLORAM","XNICOSULFURON","home_value",0.457734016404915,FALSE
"XPICLORAM","XNICOSULFURON","rent",0.0809041507365249,FALSE
"XPICLORAM","XNICOSULFURON","Poverty_150",0.24642648578061,FALSE
"XPICLORAM","XNICOSULFURON","Unemployed",0.108173197504979,FALSE
"XPICLORAM","XNICOSULFURON","Working_class",0.5056592723386,FALSE
"XPICLORAM","XPROPARGITE","Education.index",0.114258157441134,FALSE
"XPICLORAM","XPROPARGITE","Income",0.882188818783722,FALSE
"XPICLORAM","XPROPARGITE","home_value",0.832862377951892,FALSE
"XPICLORAM","XPROPARGITE","rent",0.557756264094577,FALSE
"XPICLORAM","XPROPARGITE","Poverty_150",0.7493118836753,FALSE
"XPICLORAM","XPROPARGITE","Unemployed",0.19466230025214,FALSE
"XPICLORAM","XPROPARGITE","Working_class",0.921820401750542,FALSE
"XPICLORAM","XSIMAZINE","Education.index",0.0114028816489489,TRUE
"XPICLORAM","XSIMAZINE","Income",0.348512980308857,FALSE
"XPICLORAM","XSIMAZINE","home_value",0.666982629290392,FALSE
"XPICLORAM","XSIMAZINE","rent",0.101104173768352,FALSE
"XPICLORAM","XSIMAZINE","Poverty_150",0.565673900560754,FALSE
"XPICLORAM","XSIMAZINE","Unemployed",0.334282093881313,FALSE
"XPICLORAM","XSIMAZINE","Working_class",0.438833616401458,FALSE
"XPICLORAM","XTEBUPIRIMPHOS","Education.index",0.0227385258277303,TRUE
"XPICLORAM","XTEBUPIRIMPHOS","Income",0.169284454551068,FALSE
"XPICLORAM","XTEBUPIRIMPHOS","home_value",0.110458359753564,FALSE
"XPICLORAM","XTEBUPIRIMPHOS","rent",0.0162171381134132,TRUE
"XPICLORAM","XTEBUPIRIMPHOS","Poverty_150",0.268416949338391,FALSE
"XPICLORAM","XTEBUPIRIMPHOS","Unemployed",0.118570657371927,FALSE
"XPICLORAM","XTEBUPIRIMPHOS","Working_class",0.56575202632187,FALSE
"XPROPARGITE","XACETOCHLOR","Education.index",0.194002929893738,FALSE
"XPROPARGITE","XACETOCHLOR","Income",0.418479677347592,FALSE
"XPROPARGITE","XACETOCHLOR","home_value",0.813058707897858,FALSE
"XPROPARGITE","XACETOCHLOR","rent",0.817520446949248,FALSE
"XPROPARGITE","XACETOCHLOR","Poverty_150",0.214128990710727,FALSE
"XPROPARGITE","XACETOCHLOR","Unemployed",0.0214859895947666,TRUE
"XPROPARGITE","XACETOCHLOR","Working_class",0.88513313324807,FALSE
"XPROPARGITE","XATRAZINE","Education.index",0.0986857109668364,FALSE
"XPROPARGITE","XATRAZINE","Income",0.450737091093594,FALSE
"XPROPARGITE","XATRAZINE","home_value",0.753957354349092,FALSE
"XPROPARGITE","XATRAZINE","rent",0.765694151462981,FALSE
"XPROPARGITE","XATRAZINE","Poverty_150",0.0856519525043768,FALSE
"XPROPARGITE","XATRAZINE","Unemployed",0.00426417336519311,TRUE
"XPROPARGITE","XATRAZINE","Working_class",0.928888308642892,FALSE
"XPROPARGITE","XDIAZINON","Education.index",0.0114382733172972,TRUE
"XPROPARGITE","XDIAZINON","Income",0.149279425061823,FALSE
"XPROPARGITE","XDIAZINON","home_value",0.528476750420466,FALSE
"XPROPARGITE","XDIAZINON","rent",0.351566560579195,FALSE
"XPROPARGITE","XDIAZINON","Poverty_150",0.00604364856955743,TRUE
"XPROPARGITE","XDIAZINON","Unemployed",0.000221353101870812,TRUE
"XPROPARGITE","XDIAZINON","Working_class",0.933403458147035,FALSE
"XPROPARGITE","XESFENVALERATE","Education.index",0.188599905820805,FALSE
"XPROPARGITE","XESFENVALERATE","Income",0.716061620308546,FALSE
"XPROPARGITE","XESFENVALERATE","home_value",0.743104560245787,FALSE
"XPROPARGITE","XESFENVALERATE","rent",0.839328586577057,FALSE
"XPROPARGITE","XESFENVALERATE","Poverty_150",0.171628088701591,FALSE
"XPROPARGITE","XESFENVALERATE","Unemployed",0.0118557488020612,TRUE
"XPROPARGITE","XESFENVALERATE","Working_class",0.948328399738969,FALSE
"XPROPARGITE","XFENBUCONAZOLE","Education.index",0.392696966608172,FALSE
"XPROPARGITE","XFENBUCONAZOLE","Income",0.617763806545789,FALSE
"XPROPARGITE","XFENBUCONAZOLE","home_value",0.291678299346922,FALSE
"XPROPARGITE","XFENBUCONAZOLE","rent",0.474359610332926,FALSE
"XPROPARGITE","XFENBUCONAZOLE","Poverty_150",0.922417552468902,FALSE
"XPROPARGITE","XFENBUCONAZOLE","Unemployed",0.800918133124981,FALSE
"XPROPARGITE","XFENBUCONAZOLE","Working_class",0.395319833552596,FALSE
"XPROPARGITE","XFLUMIOXAZIN","Education.index",0.994670235055298,FALSE
"XPROPARGITE","XFLUMIOXAZIN","Income",0.679775437619068,FALSE
"XPROPARGITE","XFLUMIOXAZIN","home_value",0.353807730742983,FALSE
"XPROPARGITE","XFLUMIOXAZIN","rent",0.264293308740095,FALSE
"XPROPARGITE","XFLUMIOXAZIN","Poverty_150",0.498692777820674,FALSE
"XPROPARGITE","XFLUMIOXAZIN","Unemployed",0.0700780602976139,FALSE
"XPROPARGITE","XFLUMIOXAZIN","Working_class",0.438371543119875,FALSE
"XPROPARGITE","XGLYPHOSATE","Education.index",0.0844998324533913,FALSE
"XPROPARGITE","XGLYPHOSATE","Income",0.425734475175853,FALSE
"XPROPARGITE","XGLYPHOSATE","home_value",0.840746036006438,FALSE
"XPROPARGITE","XGLYPHOSATE","rent",0.817858588866096,FALSE
"XPROPARGITE","XGLYPHOSATE","Poverty_150",0.0650776770973015,FALSE
"XPROPARGITE","XGLYPHOSATE","Unemployed",0.00210932749751683,TRUE
"XPROPARGITE","XGLYPHOSATE","Working_class",0.989450734670907,FALSE
"XPROPARGITE","XIMIDACLOPRID","Education.index",0.0374319066141119,TRUE
"XPROPARGITE","XIMIDACLOPRID","Income",0.177463197457443,FALSE
"XPROPARGITE","XIMIDACLOPRID","home_value",0.624346611087307,FALSE
"XPROPARGITE","XIMIDACLOPRID","rent",0.333178858320431,FALSE
"XPROPARGITE","XIMIDACLOPRID","Poverty_150",0.0128628296564842,TRUE
"XPROPARGITE","XIMIDACLOPRID","Unemployed",0.000641980498181431,TRUE
"XPROPARGITE","XIMIDACLOPRID","Working_class",0.802963475703153,FALSE
"XPROPARGITE","XNICOSULFURON","Education.index",0.141233559701725,FALSE
"XPROPARGITE","XNICOSULFURON","Income",0.379935911781526,FALSE
"XPROPARGITE","XNICOSULFURON","home_value",0.906900917064849,FALSE
"XPROPARGITE","XNICOSULFURON","rent",0.538332070412957,FALSE
"XPROPARGITE","XNICOSULFURON","Poverty_150",0.0542586809064967,FALSE
"XPROPARGITE","XNICOSULFURON","Unemployed",0.0334111772587855,TRUE
"XPROPARGITE","XNICOSULFURON","Working_class",0.634320347507359,FALSE
"XPROPARGITE","XPICLORAM","Education.index",0.0821082050043514,FALSE
"XPROPARGITE","XPICLORAM","Income",0.381988574370819,FALSE
"XPROPARGITE","XPICLORAM","home_value",0.830884293452817,FALSE
"XPROPARGITE","XPICLORAM","rent",0.722864062142799,FALSE
"XPROPARGITE","XPICLORAM","Poverty_150",0.0808572125374407,FALSE
"XPROPARGITE","XPICLORAM","Unemployed",0.00285208502585176,TRUE
"XPROPARGITE","XPICLORAM","Working_class",0.874431449545163,FALSE
"XPROPARGITE","XSIMAZINE","Education.index",0.510652301293063,FALSE
"XPROPARGITE","XSIMAZINE","Income",0.611383220606269,FALSE
"XPROPARGITE","XSIMAZINE","home_value",0.0549050303700447,FALSE
"XPROPARGITE","XSIMAZINE","rent",0.277218085810026,FALSE
"XPROPARGITE","XSIMAZINE","Poverty_150",0.351739803295573,FALSE
"XPROPARGITE","XSIMAZINE","Unemployed",0.114040959182879,FALSE
"XPROPARGITE","XSIMAZINE","Working_class",0.0598396263842971,FALSE
"XPROPARGITE","XTEBUPIRIMPHOS","Education.index",0.104300632268556,FALSE
"XPROPARGITE","XTEBUPIRIMPHOS","Income",0.243737604671448,FALSE
"XPROPARGITE","XTEBUPIRIMPHOS","home_value",0.36997041963311,FALSE
"XPROPARGITE","XTEBUPIRIMPHOS","rent",0.150067114346643,FALSE
"XPROPARGITE","XTEBUPIRIMPHOS","Poverty_150",0.262589804920261,FALSE
"XPROPARGITE","XTEBUPIRIMPHOS","Unemployed",0.0698723421956049,FALSE
"XPROPARGITE","XTEBUPIRIMPHOS","Working_class",0.992849148284544,FALSE
"XSIMAZINE","XACETOCHLOR","Education.index",0.0337509201450794,TRUE
"XSIMAZINE","XACETOCHLOR","Income",0.809904728082497,FALSE
"XSIMAZINE","XACETOCHLOR","home_value",0.574998372757614,FALSE
"XSIMAZINE","XACETOCHLOR","rent",0.271747938835075,FALSE
"XSIMAZINE","XACETOCHLOR","Poverty_150",0.763520108427485,FALSE
"XSIMAZINE","XACETOCHLOR","Unemployed",0.355791045102018,FALSE
"XSIMAZINE","XACETOCHLOR","Working_class",0.666414252654696,FALSE
"XSIMAZINE","XATRAZINE","Education.index",0.00842232061438715,TRUE
"XSIMAZINE","XATRAZINE","Income",0.903800330098914,FALSE
"XSIMAZINE","XATRAZINE","home_value",0.646969480792114,FALSE
"XSIMAZINE","XATRAZINE","rent",0.222763112788216,FALSE
"XSIMAZINE","XATRAZINE","Poverty_150",0.528672344466262,FALSE
"XSIMAZINE","XATRAZINE","Unemployed",0.399058922131773,FALSE
"XSIMAZINE","XATRAZINE","Working_class",0.977328757392489,FALSE
"XSIMAZINE","XDIAZINON","Education.index",0.00167411274698336,TRUE
"XSIMAZINE","XDIAZINON","Income",0.268575238534776,FALSE
"XSIMAZINE","XDIAZINON","home_value",0.177845751208875,FALSE
"XSIMAZINE","XDIAZINON","rent",0.0463711654557278,TRUE
"XSIMAZINE","XDIAZINON","Poverty_150",0.237038755152415,FALSE
"XSIMAZINE","XDIAZINON","Unemployed",0.71771903902253,FALSE
"XSIMAZINE","XDIAZINON","Working_class",0.538122587317461,FALSE
"XSIMAZINE","XESFENVALERATE","Education.index",0.00536166417638174,TRUE
"XSIMAZINE","XESFENVALERATE","Income",0.536912846390373,FALSE
"XSIMAZINE","XESFENVALERATE","home_value",0.379853288432628,FALSE
"XSIMAZINE","XESFENVALERATE","rent",0.110219949312682,FALSE
"XSIMAZINE","XESFENVALERATE","Poverty_150",0.535408795050943,FALSE
"XSIMAZINE","XESFENVALERATE","Unemployed",0.700209701892037,FALSE
"XSIMAZINE","XESFENVALERATE","Working_class",0.516899895613666,FALSE
"XSIMAZINE","XFENBUCONAZOLE","Education.index",0.632481020513685,FALSE
"XSIMAZINE","XFENBUCONAZOLE","Income",0.367300188743858,FALSE
"XSIMAZINE","XFENBUCONAZOLE","home_value",0.862854156233174,FALSE
"XSIMAZINE","XFENBUCONAZOLE","rent",0.989012301247411,FALSE
"XSIMAZINE","XFENBUCONAZOLE","Poverty_150",0.0725839569409271,FALSE
"XSIMAZINE","XFENBUCONAZOLE","Unemployed",0.117289252572339,FALSE
"XSIMAZINE","XFENBUCONAZOLE","Working_class",0.644183291504645,FALSE
"XSIMAZINE","XFLUMIOXAZIN","Education.index",0.0801650029231601,FALSE
"XSIMAZINE","XFLUMIOXAZIN","Income",0.664139445539948,FALSE
"XSIMAZINE","XFLUMIOXAZIN","home_value",0.591537343835015,FALSE
"XSIMAZINE","XFLUMIOXAZIN","rent",0.239819101345648,FALSE
"XSIMAZINE","XFLUMIOXAZIN","Poverty_150",0.88996338773305,FALSE
"XSIMAZINE","XFLUMIOXAZIN","Unemployed",0.556376766590278,FALSE
"XSIMAZINE","XFLUMIOXAZIN","Working_class",0.528349300855874,FALSE
"XSIMAZINE","XGLYPHOSATE","Education.index",0.00964837684125276,TRUE
"XSIMAZINE","XGLYPHOSATE","Income",0.872282557418261,FALSE
"XSIMAZINE","XGLYPHOSATE","home_value",0.99837972312641,FALSE
"XSIMAZINE","XGLYPHOSATE","rent",0.562961570691809,FALSE
"XSIMAZINE","XGLYPHOSATE","Poverty_150",0.646138359917118,FALSE
"XSIMAZINE","XGLYPHOSATE","Unemployed",0.29138351283369,FALSE
"XSIMAZINE","XGLYPHOSATE","Working_class",0.704409359271991,FALSE
"XSIMAZINE","XIMIDACLOPRID","Education.index",0.0112222478356365,TRUE
"XSIMAZINE","XIMIDACLOPRID","Income",0.503676396815927,FALSE
"XSIMAZINE","XIMIDACLOPRID","home_value",0.361299705996824,FALSE
"XSIMAZINE","XIMIDACLOPRID","rent",0.109789363367399,FALSE
"XSIMAZINE","XIMIDACLOPRID","Poverty_150",0.523917437512505,FALSE
"XSIMAZINE","XIMIDACLOPRID","Unemployed",0.562811490822691,FALSE
"XSIMAZINE","XIMIDACLOPRID","Working_class",0.726727055219654,FALSE
"XSIMAZINE","XNICOSULFURON","Education.index",0.00792796095065161,TRUE
"XSIMAZINE","XNICOSULFURON","Income",0.903120773226153,FALSE
"XSIMAZINE","XNICOSULFURON","home_value",0.415532542872068,FALSE
"XSIMAZINE","XNICOSULFURON","rent",0.182234583293947,FALSE
"XSIMAZINE","XNICOSULFURON","Poverty_150",0.363341599280478,FALSE
"XSIMAZINE","XNICOSULFURON","Unemployed",0.240162360873354,FALSE
"XSIMAZINE","XNICOSULFURON","Working_class",0.960852682195848,FALSE
"XSIMAZINE","XPICLORAM","Education.index",0.00291466801688151,TRUE
"XSIMAZINE","XPICLORAM","Income",0.447829741223908,FALSE
"XSIMAZINE","XPICLORAM","home_value",0.205207418352091,FALSE
"XSIMAZINE","XPICLORAM","rent",0.0421119215717469,TRUE
"XSIMAZINE","XPICLORAM","Poverty_150",0.458101819330603,FALSE
"XSIMAZINE","XPICLORAM","Unemployed",0.626008615885596,FALSE
"XSIMAZINE","XPICLORAM","Working_class",0.508119718803916,FALSE
"XSIMAZINE","XPROPARGITE","Education.index",0.0526300880738343,FALSE
"XSIMAZINE","XPROPARGITE","Income",0.850222352700671,FALSE
"XSIMAZINE","XPROPARGITE","home_value",0.355419420069521,FALSE
"XSIMAZINE","XPROPARGITE","rent",0.91947582547681,FALSE
"XSIMAZINE","XPROPARGITE","Poverty_150",0.25580174361736,FALSE
"XSIMAZINE","XPROPARGITE","Unemployed",0.34791316473604,FALSE
"XSIMAZINE","XPROPARGITE","Working_class",0.331259472783848,FALSE
"XSIMAZINE","XTEBUPIRIMPHOS","Education.index",0.0127255661941083,TRUE
"XSIMAZINE","XTEBUPIRIMPHOS","Income",0.554838008916671,FALSE
"XSIMAZINE","XTEBUPIRIMPHOS","home_value",0.18599290953755,FALSE
"XSIMAZINE","XTEBUPIRIMPHOS","rent",0.0517409823436159,FALSE
"XSIMAZINE","XTEBUPIRIMPHOS","Poverty_150",0.329111242773821,FALSE
"XSIMAZINE","XTEBUPIRIMPHOS","Unemployed",0.177616597545468,FALSE
"XSIMAZINE","XTEBUPIRIMPHOS","Working_class",0.823982019883174,FALSE
"XTEBUPIRIMPHOS","XACETOCHLOR","Education.index",0.20006386439077,FALSE
"XTEBUPIRIMPHOS","XACETOCHLOR","Income",0.302845852727157,FALSE
"XTEBUPIRIMPHOS","XACETOCHLOR","home_value",0.504633912941904,FALSE
"XTEBUPIRIMPHOS","XACETOCHLOR","rent",0.0253638815190394,TRUE
"XTEBUPIRIMPHOS","XACETOCHLOR","Poverty_150",0.578515825098895,FALSE
"XTEBUPIRIMPHOS","XACETOCHLOR","Unemployed",0.100249560764326,FALSE
"XTEBUPIRIMPHOS","XACETOCHLOR","Working_class",0.836211292519841,FALSE
"XTEBUPIRIMPHOS","XATRAZINE","Education.index",0.182984819515556,FALSE
"XTEBUPIRIMPHOS","XATRAZINE","Income",0.272933092777328,FALSE
"XTEBUPIRIMPHOS","XATRAZINE","home_value",0.471699991578259,FALSE
"XTEBUPIRIMPHOS","XATRAZINE","rent",0.0213704758975421,TRUE
"XTEBUPIRIMPHOS","XATRAZINE","Poverty_150",0.498048557543923,FALSE
"XTEBUPIRIMPHOS","XATRAZINE","Unemployed",0.0932914293888193,FALSE
"XTEBUPIRIMPHOS","XATRAZINE","Working_class",0.819196296957916,FALSE
"XTEBUPIRIMPHOS","XDIAZINON","Education.index",0.239548192850176,FALSE
"XTEBUPIRIMPHOS","XDIAZINON","Income",0.324620822666747,FALSE
"XTEBUPIRIMPHOS","XDIAZINON","home_value",0.880348409314069,FALSE
"XTEBUPIRIMPHOS","XDIAZINON","rent",0.12225463883777,FALSE
"XTEBUPIRIMPHOS","XDIAZINON","Poverty_150",0.331174258534049,FALSE
"XTEBUPIRIMPHOS","XDIAZINON","Unemployed",0.0769152451477042,FALSE
"XTEBUPIRIMPHOS","XDIAZINON","Working_class",0.940396555340471,FALSE
"XTEBUPIRIMPHOS","XESFENVALERATE","Education.index",0.156506446628135,FALSE
"XTEBUPIRIMPHOS","XESFENVALERATE","Income",0.177508688240638,FALSE
"XTEBUPIRIMPHOS","XESFENVALERATE","home_value",0.42419568497852,FALSE
"XTEBUPIRIMPHOS","XESFENVALERATE","rent",0.0178322973873227,TRUE
"XTEBUPIRIMPHOS","XESFENVALERATE","Poverty_150",0.510692273862823,FALSE
"XTEBUPIRIMPHOS","XESFENVALERATE","Unemployed",0.10695783915099,FALSE
"XTEBUPIRIMPHOS","XESFENVALERATE","Working_class",0.719616802247943,FALSE
"XTEBUPIRIMPHOS","XFENBUCONAZOLE","Education.index",0.563378734349807,FALSE
"XTEBUPIRIMPHOS","XFENBUCONAZOLE","Income",0.0439365868944771,TRUE
"XTEBUPIRIMPHOS","XFENBUCONAZOLE","home_value",0.173641085885061,FALSE
"XTEBUPIRIMPHOS","XFENBUCONAZOLE","rent",0.0162879685775972,TRUE
"XTEBUPIRIMPHOS","XFENBUCONAZOLE","Poverty_150",0.107015100665681,FALSE
"XTEBUPIRIMPHOS","XFENBUCONAZOLE","Unemployed",0.772630452130295,FALSE
"XTEBUPIRIMPHOS","XFENBUCONAZOLE","Working_class",0.742432654388711,FALSE
"XTEBUPIRIMPHOS","XFLUMIOXAZIN","Education.index",0.554097264352641,FALSE
"XTEBUPIRIMPHOS","XFLUMIOXAZIN","Income",0.420096315422975,FALSE
"XTEBUPIRIMPHOS","XFLUMIOXAZIN","home_value",0.799295978086633,FALSE
"XTEBUPIRIMPHOS","XFLUMIOXAZIN","rent",0.164137528184184,FALSE
"XTEBUPIRIMPHOS","XFLUMIOXAZIN","Poverty_150",0.247958182104575,FALSE
"XTEBUPIRIMPHOS","XFLUMIOXAZIN","Unemployed",0.0766204875145248,FALSE
"XTEBUPIRIMPHOS","XFLUMIOXAZIN","Working_class",0.924954427576593,FALSE
"XTEBUPIRIMPHOS","XGLYPHOSATE","Education.index",0.131552288447861,FALSE
"XTEBUPIRIMPHOS","XGLYPHOSATE","Income",0.196689234367037,FALSE
"XTEBUPIRIMPHOS","XGLYPHOSATE","home_value",0.44351646557376,FALSE
"XTEBUPIRIMPHOS","XGLYPHOSATE","rent",0.0209261057243247,TRUE
"XTEBUPIRIMPHOS","XGLYPHOSATE","Poverty_150",0.269770286918921,FALSE
"XTEBUPIRIMPHOS","XGLYPHOSATE","Unemployed",0.0479467963685961,TRUE
"XTEBUPIRIMPHOS","XGLYPHOSATE","Working_class",0.785267526247998,FALSE
"XTEBUPIRIMPHOS","XIMIDACLOPRID","Education.index",0.282646985490699,FALSE
"XTEBUPIRIMPHOS","XIMIDACLOPRID","Income",0.216913331046616,FALSE
"XTEBUPIRIMPHOS","XIMIDACLOPRID","home_value",0.339447472987696,FALSE
"XTEBUPIRIMPHOS","XIMIDACLOPRID","rent",0.0159760262655093,TRUE
"XTEBUPIRIMPHOS","XIMIDACLOPRID","Poverty_150",0.258431851687033,FALSE
"XTEBUPIRIMPHOS","XIMIDACLOPRID","Unemployed",0.029949957262019,TRUE
"XTEBUPIRIMPHOS","XIMIDACLOPRID","Working_class",0.775888362587398,FALSE
"XTEBUPIRIMPHOS","XNICOSULFURON","Education.index",0.186325024953265,FALSE
