"Pesticide1","Pesticide2","SES_Adjusted","Effect","P_value","Significant","Included_SES","N_obs","N_years","N_SC","Filter_Description"
"XGLYPHOSATE","XNICOSULFURON","rent",0.398000274654183,0.0868145480243052,FALSE,"rent",1703,21,102,"SC≥10|Top5%"
"XGLYPHOSATE","XNICOSULFURON","Poverty_150",0.443041961131991,0.0497463015305045,TRUE,"Poverty_150",1703,21,102,"SC≥10|Top5%"
"XGLYPHOSATE","XNICOSULFURON","Unemployed",0.494312105693338,0.0307983075859631,TRUE,"Unemployed",1703,21,102,"SC≥10|Top5%"
"XGLYPHOSATE","XNICOSULFURON","Working_class",0.453679986754053,0.0472526656827294,TRUE,"Working_class",1703,21,102,"SC≥10|Top5%"
"XGLYPHOSATE","XNICOSULFURON","Combined_SES",0.429536469245538,0.0551049382445226,FALSE,"Education.index",1703,21,102,"SC≥10|Top5%"
"XGLYPHOSATE","XPICLORAM","NULL",0.501348268232109,1.7421787446159e-05,TRUE,"None",1860,21,103,"SC≥10|Top5%"
"XGLYPHOSATE","XPICLORAM","NULL+Pesti2",0.512569957761617,3.37308229105921e-05,TRUE,"None",1860,21,103,"SC≥10|Top5%"
"XGLYPHOSATE","XPICLORAM","Education.index",0.488974156863572,3.52551420202586e-05,TRUE,"Education.index",1860,21,103,"SC≥10|Top5%"
"XGLYPHOSATE","XPICLORAM","Income",0.518757870746518,2.39948767452072e-05,TRUE,"Income",1860,21,103,"SC≥10|Top5%"
"XGLYPHOSATE","XPICLORAM","home_value",0.469249209630993,0.000251057250556877,TRUE,"home_value",1860,21,103,"SC≥10|Top5%"
"XGLYPHOSATE","XPICLORAM","rent",0.433836187504071,0.000927326893628058,TRUE,"rent",1860,21,103,"SC≥10|Top5%"
"XGLYPHOSATE","XPICLORAM","Poverty_150",0.576393269084766,2.03704925761406e-05,TRUE,"Poverty_150",1860,21,103,"SC≥10|Top5%"
"XGLYPHOSATE","XPICLORAM","Unemployed",0.63358203995571,1.16980149480767e-05,TRUE,"Unemployed",1860,21,103,"SC≥10|Top5%"
"XGLYPHOSATE","XPICLORAM","Working_class",0.492107142932735,0.000111297718643909,TRUE,"Working_class",1860,21,103,"SC≥10|Top5%"
"XGLYPHOSATE","XPICLORAM","Combined_SES",0.488974156863572,3.52551420202586e-05,TRUE,"Education.index",1860,21,103,"SC≥10|Top5%"
"XGLYPHOSATE","XPROPARGITE","NULL",0.334524968693329,0.0473119821855748,TRUE,"None",1100,21,96,"SC≥10|Top5%"
"XGLYPHOSATE","XPROPARGITE","NULL+Pesti2",0.440004210143812,0.00783950696009933,TRUE,"None",1100,21,96,"SC≥10|Top5%"
"XGLYPHOSATE","XPROPARGITE","Education.index",0.426510138125163,0.00812517862572167,TRUE,"Education.index",1100,21,96,"SC≥10|Top5%"
"XGLYPHOSATE","XPROPARGITE","Income",0.450287874242226,0.00703345954533875,TRUE,"Income",1100,21,96,"SC≥10|Top5%"
"XGLYPHOSATE","XPROPARGITE","home_value",0.441240088043837,0.0080273823407767,TRUE,"home_value",1100,21,96,"SC≥10|Top5%"
"XGLYPHOSATE","XPROPARGITE","rent",0.437791625616143,0.00844459070557102,TRUE,"rent",1100,21,96,"SC≥10|Top5%"
"XGLYPHOSATE","XPROPARGITE","Poverty_150",0.492142966667434,0.0041658995275553,TRUE,"Poverty_150",1100,21,96,"SC≥10|Top5%"
"XGLYPHOSATE","XPROPARGITE","Unemployed",0.588923119509255,0.000890372596649573,TRUE,"Unemployed",1100,21,96,"SC≥10|Top5%"
"XGLYPHOSATE","XPROPARGITE","Working_class",0.444377213955843,0.00774034024170831,TRUE,"Working_class",1100,21,96,"SC≥10|Top5%"
"XGLYPHOSATE","XPROPARGITE","Combined_SES",0.535140859725613,0.00299224411971344,TRUE,"Education.index, Unemployed",1100,21,96,"SC≥10|Top5%"
"XGLYPHOSATE","XSIMAZINE","NULL",0.580884075758105,1.67461744950883e-06,TRUE,"None",1795,21,106,"SC≥10|Top5%"
"XGLYPHOSATE","XSIMAZINE","NULL+Pesti2",0.369442704033456,0.0244032356473231,TRUE,"None",1795,21,106,"SC≥10|Top5%"
"XGLYPHOSATE","XSIMAZINE","Education.index",0.267446046400047,0.103989471080422,FALSE,"Education.index",1795,21,106,"SC≥10|Top5%"
"XGLYPHOSATE","XSIMAZINE","Income",0.383642525437439,0.0282100999522697,TRUE,"Income",1795,21,106,"SC≥10|Top5%"
"XGLYPHOSATE","XSIMAZINE","home_value",0.384165586979147,0.0351727445918003,TRUE,"home_value",1795,21,106,"SC≥10|Top5%"
"XGLYPHOSATE","XSIMAZINE","rent",0.328262306380136,0.0840343105950081,FALSE,"rent",1795,21,106,"SC≥10|Top5%"
"XGLYPHOSATE","XSIMAZINE","Poverty_150",0.359913456125507,0.0302718227497608,TRUE,"Poverty_150",1795,21,106,"SC≥10|Top5%"
"XGLYPHOSATE","XSIMAZINE","Unemployed",0.416201275754749,0.013681187120997,TRUE,"Unemployed",1795,21,106,"SC≥10|Top5%"
"XGLYPHOSATE","XSIMAZINE","Working_class",0.390894228186843,0.0275132984826946,TRUE,"Working_class",1795,21,106,"SC≥10|Top5%"
"XGLYPHOSATE","XSIMAZINE","Combined_SES",0.267446046400047,0.103989471080422,FALSE,"Education.index",1795,21,106,"SC≥10|Top5%"
"XGLYPHOSATE","XTEBUPIRIMPHOS","NULL",0.739602875835082,0.000158919739158504,TRUE,"None",1004,17,79,"SC≥10|Top5%"
"XGLYPHOSATE","XTEBUPIRIMPHOS","NULL+Pesti2",0.776681500041669,0.0361796465091597,TRUE,"None",1004,17,79,"SC≥10|Top5%"
"XGLYPHOSATE","XTEBUPIRIMPHOS","Education.index",0.812990962488919,0.0268974627766458,TRUE,"Education.index",1004,17,79,"SC≥10|Top5%"
"XGLYPHOSATE","XTEBUPIRIMPHOS","Income",0.84262038807641,0.0246556997600502,TRUE,"Income",1004,17,79,"SC≥10|Top5%"
"XGLYPHOSATE","XTEBUPIRIMPHOS","home_value",0.735385772016591,0.0478956258397262,TRUE,"home_value",1004,17,79,"SC≥10|Top5%"
"XGLYPHOSATE","XTEBUPIRIMPHOS","rent",0.767156143968846,0.0364547551732925,TRUE,"rent",1004,17,79,"SC≥10|Top5%"
"XGLYPHOSATE","XTEBUPIRIMPHOS","Poverty_150",0.869736912695939,0.0221368901293155,TRUE,"Poverty_150",1004,17,79,"SC≥10|Top5%"
"XGLYPHOSATE","XTEBUPIRIMPHOS","Unemployed",0.905062017744091,0.0171124749832243,TRUE,"Unemployed",1004,17,79,"SC≥10|Top5%"
"XGLYPHOSATE","XTEBUPIRIMPHOS","Working_class",0.776975350716462,0.0363802847378702,TRUE,"Working_class",1004,17,79,"SC≥10|Top5%"
"XGLYPHOSATE","XTEBUPIRIMPHOS","Combined_SES",0.800121834716131,0.0296144457465102,TRUE,"Education.index, rent",1004,17,79,"SC≥10|Top5%"
"XIMIDACLOPRID","XACETOCHLOR","NULL",0.513640087524489,0.00138460766290774,TRUE,"None",1005,19,77,"SC≥10|Top5%"
"XIMIDACLOPRID","XACETOCHLOR","NULL+Pesti2",0.381075423953066,0.0193061567190731,TRUE,"None",1005,19,77,"SC≥10|Top5%"
"XIMIDACLOPRID","XACETOCHLOR","Education.index",0.398152501183656,0.0141135645404205,TRUE,"Education.index",1005,19,77,"SC≥10|Top5%"
"XIMIDACLOPRID","XACETOCHLOR","Income",0.39125792128848,0.0175967673498381,TRUE,"Income",1005,19,77,"SC≥10|Top5%"
"XIMIDACLOPRID","XACETOCHLOR","home_value",0.389676286638755,0.0169834598244116,TRUE,"home_value",1005,19,77,"SC≥10|Top5%"
"XIMIDACLOPRID","XACETOCHLOR","rent",0.401197864664674,0.0142498049761649,TRUE,"rent",1005,19,77,"SC≥10|Top5%"
"XIMIDACLOPRID","XACETOCHLOR","Poverty_150",0.384524757852909,0.0184726294956236,TRUE,"Poverty_150",1005,19,77,"SC≥10|Top5%"
"XIMIDACLOPRID","XACETOCHLOR","Unemployed",0.383914965506549,0.0184194618992953,TRUE,"Unemployed",1005,19,77,"SC≥10|Top5%"
"XIMIDACLOPRID","XACETOCHLOR","Working_class",0.39330589157429,0.0166284784975279,TRUE,"Working_class",1005,19,77,"SC≥10|Top5%"
"XIMIDACLOPRID","XACETOCHLOR","Combined_SES",0.398152501183656,0.0141135645404205,TRUE,"Education.index",1005,19,77,"SC≥10|Top5%"
"XIMIDACLOPRID","XATRAZINE","NULL",0.389457997025588,0.00506687154162281,TRUE,"None",1282,19,79,"SC≥10|Top5%"
"XIMIDACLOPRID","XATRAZINE","NULL+Pesti2",0.212214729236788,0.148166907624632,FALSE,"None",1282,19,79,"SC≥10|Top5%"
"XIMIDACLOPRID","XATRAZINE","Education.index",0.228754365784068,0.114892060189559,FALSE,"Education.index",1282,19,79,"SC≥10|Top5%"
"XIMIDACLOPRID","XATRAZINE","Income",0.236286160580917,0.111023085481814,FALSE,"Income",1282,19,79,"SC≥10|Top5%"
"XIMIDACLOPRID","XATRAZINE","home_value",0.221270562954072,0.131318435018778,FALSE,"home_value",1282,19,79,"SC≥10|Top5%"
"XIMIDACLOPRID","XATRAZINE","rent",0.239332603706716,0.103666276902954,FALSE,"rent",1282,19,79,"SC≥10|Top5%"
"XIMIDACLOPRID","XATRAZINE","Poverty_150",0.21531542025831,0.142171900626977,FALSE,"Poverty_150",1282,19,79,"SC≥10|Top5%"
"XIMIDACLOPRID","XATRAZINE","Unemployed",0.211274999790188,0.149116077442927,FALSE,"Unemployed",1282,19,79,"SC≥10|Top5%"
"XIMIDACLOPRID","XATRAZINE","Working_class",0.23217385292301,0.116976486889047,FALSE,"Working_class",1282,19,79,"SC≥10|Top5%"
"XIMIDACLOPRID","XATRAZINE","Combined_SES",0.228754365784068,0.114892060189559,FALSE,"Education.index",1282,19,79,"SC≥10|Top5%"
"XIMIDACLOPRID","XDIAZINON","NULL",0.239779086428073,0.0933296679283001,FALSE,"None",1213,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XDIAZINON","NULL+Pesti2",0.150311571766427,0.318650496236633,FALSE,"None",1213,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XDIAZINON","Education.index",0.153324238763787,0.300019310485158,FALSE,"Education.index",1213,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XDIAZINON","Income",0.176074229489011,0.244365993654823,FALSE,"Income",1213,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XDIAZINON","home_value",0.14116607630408,0.345400363593592,FALSE,"home_value",1213,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XDIAZINON","rent",0.152554954792843,0.305593509888017,FALSE,"rent",1213,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XDIAZINON","Poverty_150",0.153073389675942,0.312341305551099,FALSE,"Poverty_150",1213,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XDIAZINON","Unemployed",0.139824387502576,0.358938443366505,FALSE,"Unemployed",1213,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XDIAZINON","Working_class",0.168101796289691,0.263597544699838,FALSE,"Working_class",1213,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XDIAZINON","Combined_SES",0.154272096644682,0.297906265900882,FALSE,"Education.index, home_value, rent",1213,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XESFENVALERATE","NULL",0.351337402432493,0.011092820853878,TRUE,"None",1282,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XESFENVALERATE","NULL+Pesti2",0.131206057835812,0.407852406115663,FALSE,"None",1282,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XESFENVALERATE","Education.index",0.130822480325415,0.404155014655722,FALSE,"Education.index",1282,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XESFENVALERATE","Income",0.147689720340111,0.351868826050587,FALSE,"Income",1282,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XESFENVALERATE","home_value",0.136116618621877,0.388995277355722,FALSE,"home_value",1282,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XESFENVALERATE","rent",0.143783150045993,0.361962602153712,FALSE,"rent",1282,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XESFENVALERATE","Poverty_150",0.129213859527958,0.414994849032143,FALSE,"Poverty_150",1282,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XESFENVALERATE","Unemployed",0.132313559952449,0.404363832596353,FALSE,"Unemployed",1282,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XESFENVALERATE","Working_class",0.153893195966318,0.332825378826547,FALSE,"Working_class",1282,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XESFENVALERATE","Combined_SES",0.142622480499546,0.364059349130384,FALSE,"Education.index, home_value, rent",1282,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XFENBUCONAZOLE","NULL",0.0534815843853441,0.764247382085048,FALSE,"None",397,18,28,"SC≥10|Top5%"
"XIMIDACLOPRID","XFENBUCONAZOLE","NULL+Pesti2",-0.0962592970869447,0.598124244847935,FALSE,"None",397,18,28,"SC≥10|Top5%"
"XIMIDACLOPRID","XFENBUCONAZOLE","Education.index",-0.0187896092934711,0.912006106409373,FALSE,"Education.index",397,18,28,"SC≥10|Top5%"
"XIMIDACLOPRID","XFENBUCONAZOLE","Income",-0.104336036142587,0.536347129284747,FALSE,"Income",397,18,28,"SC≥10|Top5%"
"XIMIDACLOPRID","XFENBUCONAZOLE","home_value",-0.076989706854461,0.658706452561101,FALSE,"home_value",397,18,28,"SC≥10|Top5%"
"XIMIDACLOPRID","XFENBUCONAZOLE","rent",-0.0841221198503651,0.631346129500426,FALSE,"rent",397,18,28,"SC≥10|Top5%"
"XIMIDACLOPRID","XFENBUCONAZOLE","Poverty_150",-0.108058382704135,0.511277894029762,FALSE,"Poverty_150",397,18,28,"SC≥10|Top5%"
"XIMIDACLOPRID","XFENBUCONAZOLE","Unemployed",-0.149773703474169,0.411399928108125,FALSE,"Unemployed",397,18,28,"SC≥10|Top5%"
"XIMIDACLOPRID","XFENBUCONAZOLE","Working_class",-0.0683284186700677,0.699211096516908,FALSE,"Working_class",397,18,28,"SC≥10|Top5%"
"XIMIDACLOPRID","XFENBUCONAZOLE","Combined_SES",-0.0547847377688067,0.747713180354866,FALSE,"Education.index, Income, Poverty_150",397,18,28,"SC≥10|Top5%"
"XIMIDACLOPRID","XFLUMIOXAZIN","NULL",0.416386682325771,0.0892173455408392,FALSE,"None",472,12,71,"SC≥10|Top5%"
"XIMIDACLOPRID","XFLUMIOXAZIN","NULL+Pesti2",-0.197178977286971,0.49867223537763,FALSE,"None",472,12,71,"SC≥10|Top5%"
"XIMIDACLOPRID","XFLUMIOXAZIN","Education.index",-0.220270548715178,0.447902143291663,FALSE,"Education.index",472,12,71,"SC≥10|Top5%"
"XIMIDACLOPRID","XFLUMIOXAZIN","Income",-0.201501684003014,0.488500936899886,FALSE,"Income",472,12,71,"SC≥10|Top5%"
"XIMIDACLOPRID","XFLUMIOXAZIN","home_value",-0.232757790212632,0.424303641155341,FALSE,"home_value",472,12,71,"SC≥10|Top5%"
"XIMIDACLOPRID","XFLUMIOXAZIN","rent",-0.280096869868776,0.337009304050774,FALSE,"rent",472,12,71,"SC≥10|Top5%"
"XIMIDACLOPRID","XFLUMIOXAZIN","Poverty_150",-0.210273577381029,0.470570510158254,FALSE,"Poverty_150",472,12,71,"SC≥10|Top5%"
"XIMIDACLOPRID","XFLUMIOXAZIN","Unemployed",-0.181951813467884,0.538040356137623,FALSE,"Unemployed",472,12,71,"SC≥10|Top5%"
"XIMIDACLOPRID","XFLUMIOXAZIN","Working_class",-0.270648018802096,0.35381911622712,FALSE,"Working_class",472,12,71,"SC≥10|Top5%"
"XIMIDACLOPRID","XFLUMIOXAZIN","Combined_SES",-0.263393377589677,0.367468456623496,FALSE,"Education.index, rent",472,12,71,"SC≥10|Top5%"
"XIMIDACLOPRID","XGLYPHOSATE","NULL",0.367423110608427,0.00652259287245432,TRUE,"None",1325,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XGLYPHOSATE","NULL+Pesti2",0.174918456643029,0.217218020151679,FALSE,"None",1325,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XGLYPHOSATE","Education.index",0.194980436359063,0.161510608045057,FALSE,"Education.index",1325,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XGLYPHOSATE","Income",0.210325091318546,0.146152589835807,FALSE,"Income",1325,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XGLYPHOSATE","home_value",0.200851744454498,0.15938513386545,FALSE,"home_value",1325,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XGLYPHOSATE","rent",0.221904140730095,0.122649471507572,FALSE,"rent",1325,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XGLYPHOSATE","Poverty_150",0.185930134121813,0.190325467034004,FALSE,"Poverty_150",1325,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XGLYPHOSATE","Unemployed",0.175926825426066,0.213115740016664,FALSE,"Unemployed",1325,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XGLYPHOSATE","Working_class",0.202101247179454,0.161273686786152,FALSE,"Working_class",1325,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XGLYPHOSATE","Combined_SES",0.194980436359063,0.161510608045057,FALSE,"Education.index",1325,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XNICOSULFURON","NULL",0.43478061694168,0.00560629934634558,TRUE,"None",1029,19,78,"SC≥10|Top5%"
"XIMIDACLOPRID","XNICOSULFURON","NULL+Pesti2",0.295857336194144,0.0597609901051032,FALSE,"None",1029,19,78,"SC≥10|Top5%"
"XIMIDACLOPRID","XNICOSULFURON","Education.index",0.305391994783256,0.049603218689292,TRUE,"Education.index",1029,19,78,"SC≥10|Top5%"
"XIMIDACLOPRID","XNICOSULFURON","Income",0.314299899226363,0.0471761842486292,TRUE,"Income",1029,19,78,"SC≥10|Top5%"
"XIMIDACLOPRID","XNICOSULFURON","home_value",0.300858285980509,0.0552631234763667,FALSE,"home_value",1029,19,78,"SC≥10|Top5%"
"XIMIDACLOPRID","XNICOSULFURON","rent",0.321515023511703,0.0409164989596052,TRUE,"rent",1029,19,78,"SC≥10|Top5%"
"XIMIDACLOPRID","XNICOSULFURON","Poverty_150",0.298156753507842,0.0580882809611713,FALSE,"Poverty_150",1029,19,78,"SC≥10|Top5%"
"XIMIDACLOPRID","XNICOSULFURON","Unemployed",0.296022310477151,0.0595838016802173,FALSE,"Unemployed",1029,19,78,"SC≥10|Top5%"
"XIMIDACLOPRID","XNICOSULFURON","Working_class",0.307893211569463,0.0519841450580607,FALSE,"Working_class",1029,19,78,"SC≥10|Top5%"
"XIMIDACLOPRID","XNICOSULFURON","Combined_SES",0.305391994783256,0.049603218689292,TRUE,"Education.index",1029,19,78,"SC≥10|Top5%"
"XIMIDACLOPRID","XPICLORAM","NULL",0.408582357129632,0.00729498296447427,TRUE,"None",1119,19,70,"SC≥10|Top5%"
"XIMIDACLOPRID","XPICLORAM","NULL+Pesti2",0.342322449588392,0.026526351059475,TRUE,"None",1119,19,70,"SC≥10|Top5%"
"XIMIDACLOPRID","XPICLORAM","Education.index",0.362314169545703,0.017270857111618,TRUE,"Education.index",1119,19,70,"SC≥10|Top5%"
"XIMIDACLOPRID","XPICLORAM","Income",0.359207662598114,0.020520023674022,TRUE,"Income",1119,19,70,"SC≥10|Top5%"
"XIMIDACLOPRID","XPICLORAM","home_value",0.318728770207279,0.0385741774201062,TRUE,"home_value",1119,19,70,"SC≥10|Top5%"
"XIMIDACLOPRID","XPICLORAM","rent",0.325649949738431,0.0328755301012519,TRUE,"rent",1119,19,70,"SC≥10|Top5%"
"XIMIDACLOPRID","XPICLORAM","Poverty_150",0.342993057521891,0.0271706562401001,TRUE,"Poverty_150",1119,19,70,"SC≥10|Top5%"
"XIMIDACLOPRID","XPICLORAM","Unemployed",0.335888973727491,0.0318940271185308,TRUE,"Unemployed",1119,19,70,"SC≥10|Top5%"
"XIMIDACLOPRID","XPICLORAM","Working_class",0.341921397547457,0.0261691243484084,TRUE,"Working_class",1119,19,70,"SC≥10|Top5%"
"XIMIDACLOPRID","XPICLORAM","Combined_SES",0.349015077019082,0.0225934877709147,TRUE,"Education.index, rent",1119,19,70,"SC≥10|Top5%"
"XIMIDACLOPRID","XPROPARGITE","NULL",0.0420176709394833,0.799116422950014,FALSE,"None",730,19,73,"SC≥10|Top5%"
"XIMIDACLOPRID","XPROPARGITE","NULL+Pesti2",0.267169014302417,0.122766922244375,FALSE,"None",730,19,73,"SC≥10|Top5%"
"XIMIDACLOPRID","XPROPARGITE","Education.index",0.28437407333415,0.0921353142229945,FALSE,"Education.index",730,19,73,"SC≥10|Top5%"
"XIMIDACLOPRID","XPROPARGITE","Income",0.294993333234069,0.0951699661822601,FALSE,"Income",730,19,73,"SC≥10|Top5%"
"XIMIDACLOPRID","XPROPARGITE","home_value",0.273295192192803,0.120221877207352,FALSE,"home_value",730,19,73,"SC≥10|Top5%"
"XIMIDACLOPRID","XPROPARGITE","rent",0.307096094406291,0.0866841251014082,FALSE,"rent",730,19,73,"SC≥10|Top5%"
"XIMIDACLOPRID","XPROPARGITE","Poverty_150",0.294240221962769,0.0865760486522204,FALSE,"Poverty_150",730,19,73,"SC≥10|Top5%"
"XIMIDACLOPRID","XPROPARGITE","Unemployed",0.297963475609271,0.066260942149432,FALSE,"Unemployed",730,19,73,"SC≥10|Top5%"
"XIMIDACLOPRID","XPROPARGITE","Working_class",0.275485934936078,0.11726485989735,FALSE,"Working_class",730,19,73,"SC≥10|Top5%"
"XIMIDACLOPRID","XPROPARGITE","Combined_SES",0.300446767101309,0.0671138593474781,FALSE,"Education.index, Unemployed",730,19,73,"SC≥10|Top5%"
"XIMIDACLOPRID","XSIMAZINE","NULL",0.449967081549787,0.00249733162964404,TRUE,"None",1072,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XSIMAZINE","NULL+Pesti2",0.305128150747124,0.0450482904726199,TRUE,"None",1072,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XSIMAZINE","Education.index",0.301179317489723,0.0431348250434783,TRUE,"Education.index",1072,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XSIMAZINE","Income",0.331868010223907,0.0300101909744569,TRUE,"Income",1072,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XSIMAZINE","home_value",0.312303056785391,0.0394272361136647,TRUE,"home_value",1072,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XSIMAZINE","rent",0.330484467433332,0.0291642033760938,TRUE,"rent",1072,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XSIMAZINE","Poverty_150",0.303332839006347,0.0460789730510745,TRUE,"Poverty_150",1072,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XSIMAZINE","Unemployed",0.306687472677947,0.0442084522595773,TRUE,"Unemployed",1072,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XSIMAZINE","Working_class",0.327775390712514,0.0320982546723314,TRUE,"Working_class",1072,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XSIMAZINE","Combined_SES",0.3123701752771,0.0373427294189006,TRUE,"Education.index, rent",1072,19,80,"SC≥10|Top5%"
"XIMIDACLOPRID","XTEBUPIRIMPHOS","NULL",0.574138352513056,0.0168519720781218,TRUE,"None",643,17,57,"SC≥10|Top5%"
"XIMIDACLOPRID","XTEBUPIRIMPHOS","NULL+Pesti2",0.419661865726759,0.0853737216927894,FALSE,"None",643,17,57,"SC≥10|Top5%"
"XIMIDACLOPRID","XTEBUPIRIMPHOS","Education.index",0.412205980204962,0.0881574081583122,FALSE,"Education.index",643,17,57,"SC≥10|Top5%"
"XIMIDACLOPRID","XTEBUPIRIMPHOS","Income",0.446006820602102,0.0687664180466405,FALSE,"Income",643,17,57,"SC≥10|Top5%"
"XIMIDACLOPRID","XTEBUPIRIMPHOS","home_value",0.416788394195158,0.0864684932183981,FALSE,"home_value",643,17,57,"SC≥10|Top5%"
"XIMIDACLOPRID","XTEBUPIRIMPHOS","rent",0.470115984340771,0.0535162560774304,FALSE,"rent",643,17,57,"SC≥10|Top5%"
"XIMIDACLOPRID","XTEBUPIRIMPHOS","Poverty_150",0.387524642956676,0.114950190798782,FALSE,"Poverty_150",643,17,57,"SC≥10|Top5%"
"XIMIDACLOPRID","XTEBUPIRIMPHOS","Unemployed",0.390516721157418,0.11166404274948,FALSE,"Unemployed",643,17,57,"SC≥10|Top5%"
"XIMIDACLOPRID","XTEBUPIRIMPHOS","Working_class",0.427983714405767,0.0798652558722295,FALSE,"Working_class",643,17,57,"SC≥10|Top5%"
"XIMIDACLOPRID","XTEBUPIRIMPHOS","Combined_SES",0.437275227118332,0.0743928427690547,FALSE,"Education.index, rent",643,17,57,"SC≥10|Top5%"
"XNICOSULFURON","XACETOCHLOR","NULL",0.495638337484227,4.34407894604215e-05,TRUE,"None",1382,19,94,"SC≥10|Top5%"
"XNICOSULFURON","XACETOCHLOR","NULL+Pesti2",0.424714842827413,0.0641105098316976,FALSE,"None",1382,19,94,"SC≥10|Top5%"
"XNICOSULFURON","XACETOCHLOR","Education.index",0.423707984059725,0.0644841217815479,FALSE,"Education.index",1382,19,94,"SC≥10|Top5%"
"XNICOSULFURON","XACETOCHLOR","Income",0.428477563525063,0.0620652922405712,FALSE,"Income",1382,19,94,"SC≥10|Top5%"
"XNICOSULFURON","XACETOCHLOR","home_value",0.426491594896483,0.0632700632695714,FALSE,"home_value",1382,19,94,"SC≥10|Top5%"
"XNICOSULFURON","XACETOCHLOR","rent",0.423248122150448,0.0654156835413916,FALSE,"rent",1382,19,94,"SC≥10|Top5%"
"XNICOSULFURON","XACETOCHLOR","Poverty_150",0.41955075936214,0.0709000419312215,FALSE,"Poverty_150",1382,19,94,"SC≥10|Top5%"
"XNICOSULFURON","XACETOCHLOR","Unemployed",0.500382246750055,0.0311907274500098,TRUE,"Unemployed",1382,19,94,"SC≥10|Top5%"
"XNICOSULFURON","XACETOCHLOR","Working_class",0.424936088034962,0.0642494092687097,FALSE,"Working_class",1382,19,94,"SC≥10|Top5%"
"XNICOSULFURON","XACETOCHLOR","Combined_SES",0.500382246750055,0.0311907274500098,TRUE,"Unemployed",1382,19,94,"SC≥10|Top5%"
"XNICOSULFURON","XATRAZINE","NULL",0.495609555846888,5.86252659504497e-07,TRUE,"None",1691,21,95,"SC≥10|Top5%"
"XNICOSULFURON","XATRAZINE","NULL+Pesti2",0.297588016901975,0.158593000578445,FALSE,"None",1691,21,95,"SC≥10|Top5%"
"XNICOSULFURON","XATRAZINE","Education.index",0.316502550716684,0.133587209919992,FALSE,"Education.index",1691,21,95,"SC≥10|Top5%"
"XNICOSULFURON","XATRAZINE","Income",0.300692780572911,0.154864592826277,FALSE,"Income",1691,21,95,"SC≥10|Top5%"
"XNICOSULFURON","XATRAZINE","home_value",0.299844382004153,0.156358909971104,FALSE,"home_value",1691,21,95,"SC≥10|Top5%"
"XNICOSULFURON","XATRAZINE","rent",0.28732471693753,0.176216503466083,FALSE,"rent",1691,21,95,"SC≥10|Top5%"
"XNICOSULFURON","XATRAZINE","Poverty_150",0.302354132810526,0.154590419559725,FALSE,"Poverty_150",1691,21,95,"SC≥10|Top5%"
"XNICOSULFURON","XATRAZINE","Unemployed",0.372065823340078,0.0846971706108765,FALSE,"Unemployed",1691,21,95,"SC≥10|Top5%"
"XNICOSULFURON","XATRAZINE","Working_class",0.304553326403259,0.150751397151829,FALSE,"Working_class",1691,21,95,"SC≥10|Top5%"
"XNICOSULFURON","XDIAZINON","NULL",0.501051861814864,2.86956634576832e-06,TRUE,"None",1408,21,95,"SC≥10|Top5%"
